SpecimenID,ImageID,FileMD5,SessionID,SessionCollectorName,SessionCollectionDate,SessionCollectionMethod,SessionSpecimenCondition,SessionNotes,SessionCreatedAt,SessionCompletedAt,SessionSubmittedAt,SessionUpdatedAt,SessionHardwareID,ProgramCountry,DeviceID,DeviceModel,DownloadedFilename,SpeciesLabel,PhoneModel
VAB755,26548,201c18bd9179bfcf9f16c7d3a830c70a,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26548_704332ccb16df8085492b6ac806ef428.jpg,anopheles_gambiae,ZTE Blade A36
VAB755,26549,d911acfe961a3156e9e0a240aed369ea,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26549_971db47cd547f345e276e1bfd099608a.jpg,anopheles_gambiae,ZTE Blade A36
VAB755,26550,d2eda342a5c563fb2a7c32f4160a3be1,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26550_a6b04d2babbc3d6344acb5412faeb988.jpg,anopheles_gambiae,ZTE Blade A36
VAB755,26551,7edf8fa3f6b8228420c6bc3f238bda1c,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26551_36437093e5f8063350015a0079c03bac.jpg,anopheles_gambiae,ZTE Blade A36
VAB755,26552,331bbbe49e18c5fa6b2e41b93d486a2d,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26552_b9d9642c1bb2c27cd245fc212dac1e91.jpg,anopheles_gambiae,ZTE Blade A36
VAB754,26543,5cab88408094ba54a75308f88f116214,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26543_fb5318b1cb84aef367c6396ffa806a7f.jpg,anopheles_gambiae,ZTE Blade A36
VAB754,26544,54690846c3122f819e6101e8c406e6dc,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26544_aeb85b76510ed4397a62820550dfdb28.jpg,anopheles_gambiae,ZTE Blade A36
VAB754,26545,65042c412a1e865b8a67d12b4b827f1b,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26545_e2efe33211e1b4ac2da258d84ff33b76.jpg,anopheles_gambiae,ZTE Blade A36
VAB754,26546,dd22f88602331c6303655ec4ef1c3aa3,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26546_b5c5faed8b3d6c80e59a3cd2d20c06c5.jpg,anopheles_gambiae,ZTE Blade A36
VAB754,26547,95bcb2e13497288a09ed85ed0720520a,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26547_68415dffda090e0b96ada9fc15f27c1b.jpg,anopheles_gambiae,ZTE Blade A36
VAB753,26538,fc3d2ee47af4490ec75b59832c16cc15,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26538_716d2718bbc3ece04ed17bfccf0724bc.jpg,anopheles_gambiae,ZTE Blade A36
VAB753,26539,74303141cf04ea94b7736f4de942f986,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26539_308ace95e51017538d5881168e00b085.jpg,anopheles_gambiae,ZTE Blade A36
VAB753,26540,bac6e83fa853b1059f9b9de0eaf0f61c,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26540_32eceb162379711e8aafc9634b5de7b3.jpg,anopheles_gambiae,ZTE Blade A36
VAB753,26541,4a15cec27abc0b888642325f0cb08519,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26541_f9050340e611998635189d0773300b97.jpg,anopheles_gambiae,ZTE Blade A36
VAB753,26542,07e0891fc3964d178bdf73ab17456f91,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26542_294db809e1c10136c6f3703907126a7b.jpg,anopheles_gambiae,ZTE Blade A36
VAB752,26533,846b7ac43d2417fc1ff0284bc6f14f61,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26533_4220513ff05d5f70f75fd21ea702da4c.jpg,anopheles_gambiae,ZTE Blade A36
VAB752,26534,b4d65336be646888cf3a1045faae8844,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26534_5b52b10998a20b53aec4ad41d5e840cd.jpg,anopheles_gambiae,ZTE Blade A36
VAB752,26535,fd45d4f6770a41a46cf3dab0cfacad04,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26535_801db1246bd02f81a787e574672990ad.jpg,anopheles_gambiae,ZTE Blade A36
VAB752,26536,3a5ca6c2f62c7275d3c517ecaac9cff2,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26536_287e2db8bddcde9e118fc661745c1377.jpg,anopheles_gambiae,ZTE Blade A36
VAB752,26537,4cf40b0355501c6a09873166ad98b767,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26537_f4ed8f837f023a7ad3215a18983feb13.jpg,anopheles_gambiae,ZTE Blade A36
VAB751,26528,64f1821c6c587951e712b37ec3208bc5,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26528_947433b5a7832fe562fb1956bb1db290.jpg,anopheles_gambiae,ZTE Blade A36
VAB751,26529,4514ee8dc812c05a1218cb58b0571559,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26529_0be44258a069651f0bbec5bbcb368332.jpg,anopheles_gambiae,ZTE Blade A36
VAB751,26530,7a5be3d9ca2008663b700253236771ed,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26530_112004d197f0bc2e37ed13195859d7b5.jpg,anopheles_gambiae,ZTE Blade A36
VAB751,26531,cf56767094bcaf3883056d6054899c62,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26531_83692d71438346dbdb8f2d38b96c8663.jpg,anopheles_gambiae,ZTE Blade A36
VAB751,26532,f323126aaf21c9f5966b1781d884056b,2324,Thomas Tseng,2026-06-10T21:31:48.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:31:48.000Z,2026-06-10T21:37:26.000Z,2026-06-10T21:37:28.000Z,2026-06-10T21:37:28.000Z,ZTE Blade A36,United States of America,239,ZTE Z2472,image_26532_f91046bc88f66181ab8524c9520ae5f7.jpg,anopheles_gambiae,ZTE Blade A36
VAB758,26519,5bb3b7e7fb66a145617aa28e888a389d,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26519_eda0a6cad0e60d2273ef65b285371add.jpg,anopheles_gambiae,Samsung A32
VAB758,26520,471c460ee3cdb6f27fa1ca570331c6ab,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26520_b79e1665aa75440cfee17a20f62e0d4b.jpg,anopheles_gambiae,Samsung A32
VAB758,26521,953e60b4a2c2ee3213a3a8e5374ea1e8,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26521_4c69788f7b7e721a358b863075f9881d.jpg,anopheles_gambiae,Samsung A32
VAB758,26522,13f5ce04cbdaacbe05ad44382bee033d,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26522_54342430a5088984087b1a33cc3e2119.jpg,anopheles_gambiae,Samsung A32
VAB758,26523,f9894d86903626748a7dd5eb27fada38,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26523_b972e83c053fa12a1e95d31a966e3bc8.jpg,anopheles_gambiae,Samsung A32
VAB767,26518,e52b06ce94ff580a6ab5a7cecf2bbe1e,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26518_86378964d7224f17c9cbe4e626a826b2.jpg,anopheles_gambiae,Samsung A32
VAB756,26513,3e8cc30e1edafec7345fad92cd859680,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26513_de5f6252b7fa735a2fefd68df3b18b33.jpg,anopheles_gambiae,Samsung A32
VAB756,26514,bf52443f5fc77a29d9a2a294d42d5ef7,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26514_dd96b59216b7832b07a763c702db740f.jpg,anopheles_gambiae,Samsung A32
VAB756,26515,7d16a7b6d0b1a415443610f53de26ba2,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26515_8abaf55523a8933d8ee251b97083bfab.jpg,anopheles_gambiae,Samsung A32
VAB756,26516,989266e40d10e072f66168273e573b6e,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26516_9f209c8abeea5a0d8b328d3c35891fb1.jpg,anopheles_gambiae,Samsung A32
VAB756,26517,0ebb89d8c92277b69543b432a4d044d5,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26517_ffc5bef5dccf0e1c13b78c8891c3bcf4.jpg,anopheles_gambiae,Samsung A32
VAB755,26508,8a5178f1cf53c89daed4d092990d810f,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26508_83009d9800be0bc988dd8baad189d568.jpg,anopheles_gambiae,Samsung A32
VAB755,26509,507eaccde29cfd957e7567ae828aa84a,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26509_0f8727a238913eafbe3c9f259903c02c.jpg,anopheles_gambiae,Samsung A32
VAB755,26510,ce0bc8024483cafe4a5eb64c98dc521c,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26510_87c54a1e1ea3f3a2e647ec128f8fb2ec.jpg,anopheles_gambiae,Samsung A32
VAB755,26511,ef8d383a746636d62c4e172bab8ce1ad,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26511_e3eb5dbf6a78c3bcc53fe21d8b80f4ae.jpg,anopheles_gambiae,Samsung A32
VAB755,26512,daab0770f6798d7661d1a3271f4abc62,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26512_747187dcf70d3abcb9213c94e6e085a4.jpg,anopheles_gambiae,Samsung A32
VAB754,26503,a87594d943680fe9680c87bf8bbfe10e,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26503_e28cc78d87d3621891314593404905f3.jpg,anopheles_gambiae,Samsung A32
VAB754,26504,191602983b582f3a9e1874cb96c67964,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26504_7b3ebc211a96a7a014733f187cad0bcb.jpg,anopheles_gambiae,Samsung A32
VAB754,26505,5aa8b1757ce32ef7efaa376e17c1c00e,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26505_b0a3f7c12a2efd1ed969680516c44010.jpg,anopheles_gambiae,Samsung A32
VAB754,26506,7e65c6e8967857398e8616e66d748ff7,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26506_12ef621341f0d56f245cc50f37a9d5f2.jpg,anopheles_gambiae,Samsung A32
VAB754,26507,549893af41149cdf4356d1a6d8bc864e,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26507_7e6d5121f5fe8016473e5976dd751fa1.jpg,anopheles_gambiae,Samsung A32
VAB753,26498,5c9345f07444c7c8c0b496962a2f35ee,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26498_7266bf4e80eeb4d7c3fa8d8b325161bb.jpg,anopheles_gambiae,Samsung A32
VAB753,26499,134a9fd653fe67233f87526844a05197,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26499_4e63a0944b752e03d4911562f466cbbb.jpg,anopheles_gambiae,Samsung A32
VAB753,26500,40426250705daaae524003ba68091b79,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26500_81138c549bbde91e0b74be8534b52b2e.jpg,anopheles_gambiae,Samsung A32
VAB753,26501,1aa641b53059b84ae246675d6698d760,2323,Thomas Tseng,2026-06-10T21:23:33.000Z,Other Insectary,Fresh,Anopheles Gambiae,2026-06-10T21:23:33.000Z,2026-06-10T21:31:31.000Z,2026-06-10T21:31:32.000Z,2026-06-10T21:31:32.000Z,Samsung A32,United States of America,237,samsung SM-A326U,image_26501_10ca4749491497a3de9d8dc29ba9adb3.jpg,anopheles_gambiae,Samsung A32
