SpecimenID,ImageID,FileMD5,SessionID,SessionCollectorName,SessionCollectionDate,SessionCollectionMethod,SessionSpecimenCondition,SessionNotes,SessionCreatedAt,SessionCompletedAt,SessionSubmittedAt,SessionUpdatedAt,SessionHardwareID,ProgramCountry,DeviceID,DeviceModel,DownloadedFilename,SpeciesLabel,PhoneModel
BAB577,15246,f84f86936768de075fc978d18850224c,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15246_8528656da397945bb9cfd23aa433e572.jpg,aedes_aegypti,samsung SM-T225N
BAB575,15244,,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,,aedes_aegypti,samsung SM-T225N
BAB572,15241,cf190041b15af66e41a8525d7a07d0af,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15241_2afdce711d29cb1f511a6e6806841fac.jpg,aedes_aegypti,samsung SM-T225N
BAB597,15239,69a66d5cbde634a381f90b83c1aae144,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15239_62a8535d5c38ace1da76e11132303bf8.jpg,aedes_aegypti,samsung SM-T225N
BAB595,15237,d06f9604498ea697b0d5946452c8487f,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15237_c46a037a8edb427d7bda0c08e5dc9a22.jpg,aedes_aegypti,samsung SM-T225N
BAB594,15236,00fadf0a304dfd8331ffcd0544740a96,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15236_a43027141915541eb90aadf9087928e2.jpg,aedes_aegypti,samsung SM-T225N
BAB593,15235,18831b69f525c78aa4ec70edecdf1d5e,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15235_d7b826ff8c108f238c43130c4bdb03f2.jpg,aedes_aegypti,samsung SM-T225N
BAB556,15232,b14da39ddf228794737d942264758cb2,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15232_1b7974889c3e3e3e074ef6deea27ab84.jpg,aedes_aegypti,samsung SM-T225N
BAB555,15231,4886d805b34cd6a260709e167a088977,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15231_1941465984af6fd08dd114ede00b608f.jpg,aedes_aegypti,samsung SM-T225N
BAB553,15229,74529a3c67accd594bd3f9bbfd2bf817,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15229_958e53e1b97f0b648ac3a92107ff253d.jpg,aedes_aegypti,samsung SM-T225N
BAB547,15226,55f776165470fc91fb6150b12531a075,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15226_f32a40069a4432a73e3038f555ad36d5.jpg,aedes_aegypti,samsung SM-T225N
BAB544,15223,fbdb7f9e57c315b9d9c6a66c7479abad,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15223_bd86caaa83eae0ebb084789139764183.jpg,aedes_aegypti,samsung SM-T225N
BAB545,15224,629193f001f66e297b530bb19e7888e3,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15224_4103e00112513ac7d7d1441eedc31170.jpg,aedes_aegypti,samsung SM-T225N
BAB541,15220,f078ec96b78689490c13adf2f1ed0c90,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15220_cd424da905326371df551499b2b0c146.jpg,aedes_aegypti,samsung SM-T225N
BAB535,15217,712a672414ef649c7bdb51bd3b502307,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15217_640c8235701104feb37ad4336bfe5c49.jpg,aedes_aegypti,samsung SM-T225N
BAB534,15215,8b32cbae945eb1ac5e858bc147faa81e,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15215_18ed81e703067c710885e115f9de07fc.jpg,aedes_aegypti,samsung SM-T225N
BAB534,15216,fa4a5386c488c0518987019b1002383a,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15216_01da428ac8d1175ab7a27b74efce0014.jpg,aedes_aegypti,samsung SM-T225N
BAB531,15212,f464627ea74fbb8d72a8117d8da3d93d,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15212_9355a10bcf0c6ba5251c5df0d0b52853.jpg,aedes_aegypti,samsung SM-T225N
BAB516,15202,a0be5e7e2b245f50706074c8a421343f,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15202_b4367483f8ee75745ad49ccf763f4247.jpg,aedes_aegypti,samsung SM-T225N
BAB517,15203,75f6c5e43b0c9f7c6092d2ff35e77904,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15203_27a063c51ad1867442f1986308d4e0c3.jpg,aedes_aegypti,samsung SM-T225N
BAB513,15199,1a6214ad916c65dd98c37aaafc79cdfe,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15199_a0aa1bdc6302de3b9cd80f8247867f36.jpg,aedes_aegypti,samsung SM-T225N
BAB511,15197,6d87013e4193cf3382f28a98666e8d50,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15197_b47de62d2da3aed88bbacf6220959b27.jpg,aedes_aegypti,samsung SM-T225N
BAB505,15194,e3d2b2a9e3432ca3017ffc95508a3faa,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15194_cb8793146c440478cd1908f7d60e28e8.jpg,aedes_aegypti,samsung SM-T225N
BAB502,15191,a9261ce384c7b2bf96eba3e2bf3bda7d,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15191_26bdd4340a596ceada2e8c7466e048b8.jpg,aedes_aegypti,samsung SM-T225N
BAB501,15189,17088a85a61bbad2aa8a9ea14a0ee3d3,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15189_2f83449692fefa6e5212d4b15c7f0856.jpg,aedes_aegypti,samsung SM-T225N
BAB501,15190,3bdaa566d70d8d97129a1975a8743324,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15190_287eecd23ac7793d03a5d3b18177e160.jpg,aedes_aegypti,samsung SM-T225N
BAA267,15167,614285838cbb4463d8c3009d94fc537b,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15167_656ee7d2199d534926e5527e84fc2b26.jpg,aedes_aegypti,samsung SM-T225N
BAA263,15163,54bb8042164e8012c9bea178e5cef0ef,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15163_722a6abbd96d5f185d46c867c45c62bb.jpg,aedes_aegypti,samsung SM-T225N
BAA261,15161,c2a18b85de21123278593c376d91c79b,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15161_85da48ec7ea73e183ddf76a889af9fb8.jpg,aedes_aegypti,samsung SM-T225N
BAA262,15162,3cdd05549666687e0fc9a6036989c558,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15162_9ebb3b4882be401828ba6a90bdfc0f40.jpg,aedes_aegypti,samsung SM-T225N
BAA956,15159,a9b57356c627279d641601b935b31220,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15159_fd2068b67ead6eaef66f4d4ae3001ca1.jpg,aedes_aegypti,samsung SM-T225N
BAA957,15160,3e2b87b64beca3eca652f5f9d2de8b64,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15160_dfafd87952fcc8a97212540c2d80afc0.jpg,aedes_aegypti,samsung SM-T225N
BAA953,15156,1f32dc37e12154e1f793282c75b4deff,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15156_60b2c6b90c754e365a7d7ed3c6a9d66a.jpg,aedes_aegypti,samsung SM-T225N
BAA952,15155,31f9e4a9fd9ef2d249663ffa7d2ad18c,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15155_b9d7641aaa37c57b2e703e56056fa5ad.jpg,aedes_aegypti,samsung SM-T225N
BAA967,15153,1e2c1678297757ae697c35e297610d20,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15153_68a90bf5d96337296a8d4d1dbe69494f.jpg,aedes_aegypti,samsung SM-T225N
BAA966,15152,a5efbb2186aca49fa6943a4a781ca11f,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15152_11397a9968d4246fbc8b201cf978f10b.jpg,aedes_aegypti,samsung SM-T225N
BAA962,15148,012d531940c7474b724c0ad82a895f53,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15148_0c09762935cddababd57d1782e7b64b2.jpg,aedes_aegypti,samsung SM-T225N
BAA961,15146,e23dd4b6befbeda0e4c06d38c05bf3c8,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15146_2ad7a96ed58cc5abb35f791460493404.jpg,aedes_aegypti,samsung SM-T225N
BAB474,15142,3ac0e9a041d6e7f496feb23b36ae3887,912,Sunny,2026-03-14T12:24:47.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:24:47.000Z,2026-03-14T15:36:38.000Z,2026-03-15T14:24:31.000Z,2026-03-15T14:24:31.000Z,KE002,Kenya,161,motorola moto g play (2021),image_15142_f7c45bb17f3c0267945df7c660b448fb.jpg,aedes_aegypti,Moto G Play 2021
BAA917,15143,ab5f86e646a8aa40c227521a29c666ba,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15143_43ee27a5f1fe8dc43e48a029c02ff1ee.jpg,aedes_aegypti,samsung SM-T225N
BAB473,15140,dcfbadc663f33877d330594bef842e64,912,Sunny,2026-03-14T12:24:47.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:24:47.000Z,2026-03-14T15:36:38.000Z,2026-03-15T14:24:31.000Z,2026-03-15T14:24:31.000Z,KE002,Kenya,161,motorola moto g play (2021),image_15140_8711399bf3bc938d65fc23b10b548d32.jpg,aedes_aegypti,Moto G Play 2021
BAA915,15138,c83dfe476744145883c1ce063212491f,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15138_88656b94d4d072c749a7c989e510bc3b.jpg,aedes_aegypti,samsung SM-T225N
BAB577,15136,cc23ce7418a71ad7ddd28c6548639175,912,Sunny,2026-03-14T12:24:47.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:24:47.000Z,2026-03-14T15:36:38.000Z,2026-03-15T14:24:31.000Z,2026-03-15T14:24:31.000Z,KE002,Kenya,161,motorola moto g play (2021),image_15136_6387643951c44d0d1ce51f123d273951.jpg,aedes_aegypti,Moto G Play 2021
BAA913,15133,455c672f2ca82040ed89762a36964557,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15133_e8cc3b370b51d48b54e4254045633dc4.jpg,aedes_aegypti,samsung SM-T225N
BAB575,15132,a491905bbfc3594c9831a0244c3f38bc,912,Sunny,2026-03-14T12:24:47.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:24:47.000Z,2026-03-14T15:36:38.000Z,2026-03-15T14:24:31.000Z,2026-03-15T14:24:31.000Z,KE002,Kenya,161,motorola moto g play (2021),image_15132_7065ef1ee27b75b40df666e8d5a40402.jpg,aedes_aegypti,Moto G Play 2021
BAA912,15131,8e2384ab893d26f65c7a47dac7e60663,913,Sunny,2026-03-14T12:39:53.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:39:53.000Z,2026-03-14T15:36:36.000Z,2026-03-15T14:25:33.000Z,2026-03-15T14:25:33.000Z,tablet small,Kenya,162,samsung SM-T225N,image_15131_abc8b6c2f9e023b5111db0580f047ea1.jpg,aedes_aegypti,samsung SM-T225N
BAB572,15127,095884ce507fe0a2a40fb07a9ac17bd6,912,Sunny,2026-03-14T12:24:47.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:24:47.000Z,2026-03-14T15:36:38.000Z,2026-03-15T14:24:31.000Z,2026-03-15T14:24:31.000Z,KE002,Kenya,161,motorola moto g play (2021),image_15127_e509f35d51331c500c7690b47948e6cd.jpg,aedes_aegypti,Moto G Play 2021
BAB597,15125,f5b950e0f1c3ef830e849ff042118f7b,912,Sunny,2026-03-14T12:24:47.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:24:47.000Z,2026-03-14T15:36:38.000Z,2026-03-15T14:24:31.000Z,2026-03-15T14:24:31.000Z,KE002,Kenya,161,motorola moto g play (2021),image_15125_9da2e72e8e35b6c7719167d98ce62b65.jpg,aedes_aegypti,Moto G Play 2021
BAB595,15123,281ca4db48575a1e4d398fcc96051383,912,Sunny,2026-03-14T12:24:47.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:24:47.000Z,2026-03-14T15:36:38.000Z,2026-03-15T14:24:31.000Z,2026-03-15T14:24:31.000Z,KE002,Kenya,161,motorola moto g play (2021),image_15123_c59d656c66d29982bd382cee6f65624d.jpg,aedes_aegypti,Moto G Play 2021
BAB593,15121,cbad044f0c1a65a187657ad5be14bee0,912,Sunny,2026-03-14T12:24:47.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:24:47.000Z,2026-03-14T15:36:38.000Z,2026-03-15T14:24:31.000Z,2026-03-15T14:24:31.000Z,KE002,Kenya,161,motorola moto g play (2021),image_15121_c7a6920657960e4fcdc664c623c69754.jpg,aedes_aegypti,Moto G Play 2021
BAB594,15122,cf703ad746ead9c301b5b735e52dceb4,912,Sunny,2026-03-14T12:24:47.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:24:47.000Z,2026-03-14T15:36:38.000Z,2026-03-15T14:24:31.000Z,2026-03-15T14:24:31.000Z,KE002,Kenya,161,motorola moto g play (2021),image_15122_ff09e4bd1ef662ed4cf22bc06acc7d3e.jpg,aedes_aegypti,Moto G Play 2021
BAB496,15117,6c5d079dc2de3a4eade7026420fc20ee,912,Sunny,2026-03-14T12:24:47.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:24:47.000Z,2026-03-14T15:36:38.000Z,2026-03-15T14:24:31.000Z,2026-03-15T14:24:31.000Z,KE002,Kenya,161,motorola moto g play (2021),image_15117_f8e49701f59053eaf90fe083e5cbe175.jpg,aedes_aegypti,Moto G Play 2021
BAB494,15115,9a9e2a887aeb0ad57491790e012e79ff,912,Sunny,2026-03-14T12:24:47.000Z,Other wild caught,Dessicated,Aedes aegypti,2026-03-14T12:24:47.000Z,2026-03-14T15:36:38.000Z,2026-03-15T14:24:31.000Z,2026-03-15T14:24:31.000Z,KE002,Kenya,161,motorola moto g play (2021),image_15115_528d4712469581a374e96c0eda639a7b.jpg,aedes_aegypti,Moto G Play 2021
