Filename,TrueSpecies,PredictedSpecies,Correct,MaxConfidence
image_30595_7e50c3892b1083073bdf21f50ff58e2d.jpg,aedes_aegypti,anopheles_stephensi,False,0.50203615
image_31238_2524fd08925d90dc98541be05bc925db.jpg,anopheles_stephensi,anopheles_stephensi,True,0.7755873
image_31307_3da8c6e59d2b584f4bcf25d6c3f665e3.jpg,aedes_aegypti,anopheles_stephensi,False,0.7961931
image_30915_d15a4b0cce48237e88b857064de75561.jpg,anopheles_stephensi,aedes_aegypti,False,0.8320746
image_31037_dfddaee5ac85a597c88536d9fc2c6163.jpg,anopheles_gambiae,aedes_aegypti,False,0.8106768
image_31336_2d1162e17d150cccda45d2cd95dc0a17.jpg,anopheles_gambiae,aedes_aegypti,False,0.8528826
image_30993_8aa116065534e4bda5928f089cb69a20.jpg,anopheles_gambiae,aedes_aegypti,False,0.82178444
image_31237_f8700b0f4afa37ae5b16fd621e516655.jpg,anopheles_stephensi,anopheles_stephensi,True,0.5929328
image_31290_244ac472039c3161f8d01f7846e2ef06.jpg,anopheles_stephensi,aedes_aegypti,False,0.82703316
image_31031_868b1ccad41dd84e4293d288396e574e.jpg,anopheles_gambiae,aedes_aegypti,False,0.8101151
image_30905_092d854da5a8c6eeb374a0591041b7be.jpg,anopheles_stephensi,aedes_aegypti,False,0.7856615
image_30823_0d6864e8ad1049ef7eed41ed404f17aa.jpg,anopheles_gambiae,aedes_aegypti,False,0.7974786
image_31306_6b3024b85e75b00302b9722c6ef5c70e.jpg,aedes_aegypti,anopheles_stephensi,False,0.8268503
image_31138_1d93d89796a089073c466799a5b749ea.jpg,anopheles_gambiae,aedes_aegypti,False,0.82997954
image_30639_2747b2f52b39af9faae78d659bac9bdf.jpg,anopheles_gambiae,aedes_aegypti,False,0.8229622
image_30587_6c1713ad73421b90f7ecbc1080c9a6ce.jpg,aedes_aegypti,aedes_aegypti,True,0.7391815
image_30921_fb64a4e6403255c7cb9378ff92eee132.jpg,anopheles_stephensi,aedes_aegypti,False,0.83758134
image_30876_ada5e5e639da658cb59929e6ef1d5263.jpg,anopheles_gambiae,aedes_aegypti,False,0.7947441
image_30787_4bef00d077583a427e2693115fd98cd9.jpg,anopheles_stephensi,aedes_aegypti,False,0.8335485
image_31211_0a938588f5210f28ffb46368c15c5788.jpg,anopheles_stephensi,aedes_aegypti,False,0.69608104
image_30702_cf4b3045d1a21d727031a75b75b969b8.jpg,anopheles_gambiae,aedes_aegypti,False,0.8926719
image_31339_4642abb687bb8095e20f0385b6859e55.jpg,anopheles_gambiae,aedes_aegypti,False,0.8546643
image_30964_68a2f60994591ee8f0f0c4c21fe35744.jpg,anopheles_stephensi,aedes_aegypti,False,0.6554559
image_31125_c423e21b6f37932ec2caa0aa6c24d4d1.jpg,anopheles_gambiae,aedes_aegypti,False,0.7825088
image_30771_1c155bb50dd9bdb7555d83906efb4700.jpg,anopheles_gambiae,aedes_aegypti,False,0.83007497
image_30589_59004aa307908bc1462ba29475d99ab8.jpg,aedes_aegypti,anopheles_stephensi,False,0.74954575
image_30914_dfa84c340c4de4d59707213d682d4329.jpg,anopheles_stephensi,aedes_aegypti,False,0.7811461
image_31181_e2e5f31677a760b0d1280451c2557158.jpg,anopheles_stephensi,aedes_aegypti,False,0.81850517
image_31369_94db219aca0e5ad4e5acee41b5a4b5b7.jpg,aedes_aegypti,aedes_aegypti,True,0.80668956
image_31014_b705b8ec4f08bbd67b3638b63edacd9c.jpg,anopheles_gambiae,aedes_aegypti,False,0.7994245
image_31137_074cd345856e4053bd015ac05ae060b5.jpg,anopheles_gambiae,aedes_aegypti,False,0.83390397
image_30797_8d12cd5613cc9fa71f9aed43771aa71c.jpg,anopheles_stephensi,aedes_aegypti,False,0.84361744
image_30632_f73e80e6e38bc6ae5ecd9791fe20f286.jpg,anopheles_gambiae,aedes_aegypti,False,0.8245202
image_31079_7d8e2523599bdf76f238e68037fd2a96.jpg,anopheles_gambiae,aedes_aegypti,False,0.8575024
image_30621_d4296258047f74d5602ff96f80b8f8b9.jpg,aedes_aegypti,anopheles_stephensi,False,0.8200293
image_31379_d448c53d0c414ce034ce3e6498389406.jpg,anopheles_gambiae,aedes_aegypti,False,0.83082837
image_31209_5713b435ca66d2ef972ceff790ad2e1a.jpg,anopheles_stephensi,aedes_aegypti,False,0.79248893
image_31361_7aaeced932b87fc26275c944970c6391.jpg,aedes_aegypti,aedes_aegypti,True,0.82976055
image_31077_5955de03e98447146e199130498e9c80.jpg,anopheles_gambiae,aedes_aegypti,False,0.72990435
image_31005_dfd5dccacc9fd35c7eef8d51962eb4d9.jpg,anopheles_gambiae,aedes_aegypti,False,0.81476414
image_30879_ff232810f88ccc8da854dac09b19f4c0.jpg,anopheles_gambiae,aedes_aegypti,False,0.81152743
image_31269_570834811b75d2e3f9a649a4bb13f731.jpg,anopheles_gambiae,aedes_aegypti,False,0.7739967
image_30801_522670f68429bc500220213ff2940740.jpg,anopheles_stephensi,aedes_aegypti,False,0.80399084
image_30860_877c1aa119cdd7e1024745c4762a4d4f.jpg,anopheles_stephensi,aedes_aegypti,False,0.79985034
image_31329_05d2f8a56d258f21bb574ec0f559d3de.jpg,aedes_aegypti,aedes_aegypti,True,0.8334855
image_31042_b092167123932d0003dbd07b16a8e86b.jpg,anopheles_gambiae,aedes_aegypti,False,0.8303938
image_30840_91a47faf504d045305d6d6d002771e2b.jpg,anopheles_gambiae,aedes_aegypti,False,0.7963304
image_30856_569ec41c5291d3ce87b20ae3a1660413.jpg,anopheles_stephensi,aedes_aegypti,False,0.80477613
image_30796_936ab7195d7a3de650ac19b2372e291f.jpg,anopheles_stephensi,aedes_aegypti,False,0.83575565
image_31219_7a8da24b3cd819536ee1966fcbaf229b.jpg,anopheles_stephensi,aedes_aegypti,False,0.8000044
image_31010_24bcf38fca43f0540430e9b455ae2278.jpg,anopheles_gambiae,aedes_aegypti,False,0.7958589
image_31334_c24a3f344a3b97baccfddaa6d5617366.jpg,anopheles_gambiae,aedes_aegypti,False,0.8311209
image_31347_c36d951c578e97b5c5fe92416ea6df72.jpg,anopheles_gambiae,aedes_aegypti,False,0.80776685
image_30651_8cb48bf60d10805c37d4bfebecbe4196.jpg,anopheles_gambiae,aedes_aegypti,False,0.7817037
image_30963_5dc21f9a225d0c6a78967fc7c993849b.jpg,anopheles_stephensi,aedes_aegypti,False,0.85353214
image_31220_8548674ca60d7d2c1e095efccd43d749.jpg,anopheles_stephensi,aedes_aegypti,False,0.81151503
image_30590_8bbe0118179f86a652f36b493aab651e.jpg,aedes_aegypti,anopheles_stephensi,False,0.8418442
image_30842_84be7f41d2daca57f7a478f5aa7558f7.jpg,anopheles_gambiae,aedes_aegypti,False,0.90456504
image_30906_7c991dfe67c5fc651eaa9660264e220f.jpg,anopheles_stephensi,aedes_aegypti,False,0.7960149
image_30698_35814fca84f81692f3c094b74d4acabf.jpg,anopheles_gambiae,aedes_aegypti,False,0.8893021
image_30613_0025efa1adcfaa121d2ebcb5054cb1da.jpg,aedes_aegypti,anopheles_stephensi,False,0.8194358
image_31204_009a5e643d3d239d5ee485bfdcb8bf89.jpg,anopheles_stephensi,aedes_aegypti,False,0.7380035
image_30850_edbea639ef96596804b4d5bab49ec38a.jpg,anopheles_stephensi,aedes_aegypti,False,0.8249956
image_30820_bb9e2cdf7c70bf0f3fa5013370f816ee.jpg,anopheles_gambiae,aedes_aegypti,False,0.6126812
image_30635_fbedc4da3e27a03744f5681362b758b3.jpg,anopheles_gambiae,aedes_aegypti,False,0.82595897
image_31350_b2a16cbafe1ab6c2f19c3db4c78d3cfc.jpg,anopheles_gambiae,aedes_aegypti,False,0.89484596
image_31120_acc6b2ee281271cc8b9a8ea544fcbbf8.jpg,anopheles_gambiae,aedes_aegypti,False,0.82854134
image_30881_8c1d0567571c7f16f16f5cac3490b6a7.jpg,anopheles_gambiae,aedes_aegypti,False,0.79501295
image_31308_4c543cc828124043e3a6caa9166cea8b.jpg,aedes_aegypti,anopheles_stephensi,False,0.8285937
image_30910_4bebe95a1d214be672e5f0e1d2f7b0cd.jpg,anopheles_stephensi,aedes_aegypti,False,0.8245981
image_30789_103ca2f5fc43bf04a76e94cbeb401683.jpg,anopheles_stephensi,aedes_aegypti,False,0.8214648
image_31205_0949a2f95189e00614d93a30b9c148b2.jpg,anopheles_stephensi,aedes_aegypti,False,0.8227646
image_31016_38f58230a793b933c593e51135dd2831.jpg,anopheles_gambiae,aedes_aegypti,False,0.9090942
image_31033_28e32479637f7ad14945819039420931.jpg,anopheles_gambiae,aedes_aegypti,False,0.81882817
image_30758_bc7f305e86a1d7dc0be470dd8a014224.jpg,anopheles_gambiae,aedes_aegypti,False,0.8499355
image_31032_c482fae4c30e56caef95fe27c28677e3.jpg,anopheles_gambiae,aedes_aegypti,False,0.8215944
image_31008_dd0524f33e177f837616a67ffc4a8fea.jpg,anopheles_gambiae,aedes_aegypti,False,0.793911
image_30953_2c24530ae4d349c6b23a37d05c8b58ef.jpg,anopheles_stephensi,aedes_aegypti,False,0.81929624
image_30945_cdfa6116a18016f9e0233b226161bd45.jpg,anopheles_stephensi,aedes_aegypti,False,0.80022997
image_31338_760b2b3569f89ea1d96d03c07f06b6a6.jpg,anopheles_gambiae,aedes_aegypti,False,0.9064113
image_31241_a410c3ee8ed332bd1e1816339a2cdcc5.jpg,anopheles_stephensi,anopheles_stephensi,True,0.8505657
image_31001_a4a996c73a347ba737678b8ad3a89be3.jpg,anopheles_gambiae,aedes_aegypti,False,0.8348959
image_30982_5117bff76d941b5261fa8b60a47fd81a.jpg,anopheles_gambiae,aedes_aegypti,False,0.7264679
image_30819_f19edd265f1ae8f7aa1e13abe1d2ab25.jpg,anopheles_stephensi,aedes_aegypti,False,0.83239853
image_31333_cd1c86fb4f9afeca8b7d3fe3a8476e45.jpg,anopheles_gambiae,aedes_aegypti,False,0.810988
image_30863_50bb876e1f4e1986e280de024339e089.jpg,anopheles_stephensi,aedes_aegypti,False,0.7965521
image_30767_15d0f720188d114dff29cbcafe635794.jpg,anopheles_gambiae,aedes_aegypti,False,0.8036962
image_31136_958361e67892d99ef21ac282a90f883c.jpg,anopheles_gambiae,aedes_aegypti,False,0.81682414
image_30680_e6e5113baf2c176acbad3941dcb2bd9e.jpg,anopheles_gambiae,aedes_aegypti,False,0.8477084
image_30954_a4c69d3dd27da0ba4bcc8986f61fb1c3.jpg,anopheles_stephensi,aedes_aegypti,False,0.8161586
image_31284_8099d2577840bf1444508b750221e0f3.jpg,anopheles_stephensi,anopheles_stephensi,True,0.819724
image_30803_055f896eda16694b4064fc1d3cefbd53.jpg,anopheles_stephensi,aedes_aegypti,False,0.8247793
image_31035_41fa8fcdc63bfe72a84fc57d51b3aef4.jpg,anopheles_gambiae,aedes_aegypti,False,0.8204438
image_30946_ab1225e8f0bd29e4e7bab1ff1a949813.jpg,anopheles_stephensi,aedes_aegypti,False,0.8052003
image_31023_6d3099f64bfaa51ebb5fa2b5f56e985a.jpg,anopheles_gambiae,aedes_aegypti,False,0.83717424
image_30998_6386a8130eef68a14b97f4249d5690e2.jpg,anopheles_gambiae,aedes_aegypti,False,0.82485807
image_31129_c2da68de2a9fd496ce4fa89b392e4136.jpg,anopheles_gambiae,aedes_aegypti,False,0.8237462
image_31271_cde4c3f32032d917a10439753e6f5012.jpg,anopheles_gambiae,aedes_aegypti,False,0.8115187
image_31013_4d77ff4ccf44d36ebdf0f8e7b226d44a.jpg,anopheles_gambiae,aedes_aegypti,False,0.84167933
image_31380_03fc4b5c06f9b6eb84476e2c1eb5c133.jpg,anopheles_gambiae,aedes_aegypti,False,0.78187364
image_31267_8e3320edb0c111064f4ff0f389872112.jpg,anopheles_gambiae,aedes_aegypti,False,0.8188253
image_31239_3987cb584021f1e9b6df7d5a25b07dfa.jpg,anopheles_stephensi,aedes_aegypti,False,0.7303797
image_31207_1a105ea0f90ad1c300c6d5fbb79b254e.jpg,anopheles_stephensi,aedes_aegypti,False,0.8371518
image_30877_b40f31fa2e44533856f06f661f73735f.jpg,anopheles_gambiae,aedes_aegypti,False,0.8062406
image_30837_3bbebae5d61da3ca57469cc256f44410.jpg,anopheles_gambiae,aedes_aegypti,False,0.8144531
image_30665_0c4cccad73c44c04eac699f88020bf6f.jpg,anopheles_gambiae,aedes_aegypti,False,0.80793375
image_31214_03cf2e45ae6f7f53072abdd489f882b7.jpg,anopheles_stephensi,aedes_aegypti,False,0.73949254
image_30666_376f25990e711545c5f9f83909bf7a86.jpg,anopheles_gambiae,aedes_aegypti,False,0.79876214
image_31039_74642f0751012e766fb103769fac0f8c.jpg,anopheles_gambiae,aedes_aegypti,False,0.8013962
image_31382_898133cdc486f535326613f2d4cf5b30.jpg,anopheles_gambiae,aedes_aegypti,False,0.79409075
image_30987_f35cc5979d938ef92ed17bb6751a6b7a.jpg,anopheles_gambiae,aedes_aegypti,False,0.7365956
image_31178_72d3ef3eb4e7dcfae06b9cf4fd07fdfe.jpg,anopheles_stephensi,aedes_aegypti,False,0.79836774
image_30833_38882a8fc203c7b631ed0b27419f6129.jpg,anopheles_gambiae,aedes_aegypti,False,0.8573146
